experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Pedestrian,run_1,50,180010,2.5,5.6071887371544324,4.2693513677101915,pedestrian,21.226065084338188,13,0,0,16,0,0,0,0,0,1.988018311749329e-06,1.2232399058120791e-05,6.878605745441746e-06,0.9999788999557495,5.999918460845947,go_fast,go_fast,False,0.75,0.0,0.20600000023841858,38.22234344482422,14.72115707397461,LANEFOLLOW,none,none,True,go,False,,False,4.063482780686134
Object in Road,Pedestrian,run_1,55,180015,2.75,6.37663353573308,3.757275003305093,pedestrian,19.811193868517876,52,0,0,0,0,0,0,0,0,4.518701643974055e-06,1.964508555829525e-05,5.754140147473663e-05,0.9999183416366577,5.999721527099609,go_fast,go_fast,False,0.0,0.0,0.17800000309944153,38.11299514770508,10.390466690063477,LANEFOLLOW,none,none,True,go,False,,False,3.2539110494126375
Object in Road,Pedestrian,run_1,60,180020,3.0,6.515021568024267,2.912555396511715,pedestrian,18.231750890612602,464,36,0,0,0,0,0,0,0,4.652868597077031e-07,6.007542651786935e-06,1.593381239217706e-05,0.9999775886535645,5.999925136566162,go_fast,go_fast,False,0.05624999850988388,0.0,0.1420000046491623,37.34955978393555,6.353490352630615,LANEFOLLOW,none,none,True,go,False,,False,2.8861131934270907
Object in Road,Pedestrian,run_1,65,180025,3.25,6.0192989494703015,2.9799498244029228,pedestrian,16.700054571032524,147,94,0,0,0,0,0,0,0,6.530877953991876e-07,3.300534808658995e-05,0.00048498137039132416,0.9994813799858093,5.998409271240234,go_fast,go_fast,False,0.05624999850988388,0.0,0.05700000002980232,36.187400817871094,3.162595510482788,LANEFOLLOW,walker,none,False,stop,False,,False,2.835460243852864
Object in Road,Pedestrian,run_1,70,180030,3.5,5.4716152767408985,2.277701885191798,pedestrian,15.291130468249321,18,40,0,36,0,0,0,0,0,4.527522605712875e-07,1.4812769222771749e-05,0.00022990466095507145,0.9997548460960388,5.999248504638672,go_fast,go_fast,False,0.75,0.0,-0.0430000014603138,34.84990310668945,1.7288953065872192,LANEFOLLOW,walker,none,False,stop,False,,False,2.8628560960126257
Object in Road,Pedestrian,run_1,75,180035,3.75,5.310027001995648,1.4045789553660453,pedestrian,14.000264570116997,152,2,0,30,0,0,0,0,0,3.6323444874142297e-07,1.1836371413664892e-05,0.00023274502018466592,0.9997550845146179,5.9992523193359375,go_fast,go_fast,False,0.75,0.0,0.009999999776482582,33.507503509521484,2.0799057483673096,LANEFOLLOW,walker,none,False,stop,False,,False,2.746298036058004
Object in Road,Pedestrian,run_1,80,180040,4.0,6.1071758752486796,3.9886052070944142,pedestrian,12.62277166545391,11,269,0,36,0,0,0,0,0,3.0115142379827375e-08,0.00013710763596463948,6.269518053159118e-06,0.9998565912246704,5.9994330406188965,go_fast,go_fast,False,0.0,0.0,0.052000001072883606,32.08910369873047,2.0620291233062744,LANEFOLLOW,walker,none,False,stop,False,,False,2.1537912125903302
Object in Road,Pedestrian,run_1,85,180045,4.25,6.354343162670956,1.4651168937444385,pedestrian,11.077474996447563,2,347,0,39,0,0,0,0,0,2.2235128938064008e-07,0.037908077239990234,0.0008113897638395429,0.961280345916748,5.845932483673096,go_fast,go_fast,False,0.06875000149011612,0.0,-0.02199999988079071,30.53829002380371,1.229100227355957,LANEFOLLOW,walker,none,False,stop,False,,False,1.8134638787145339
Object in Road,Pedestrian,run_1,90,180050,4.5,5.887428601805734,2.0906478588878095,pedestrian,9.608986303210258,0,579,0,47,0,0,0,0,0,5.171486350263876e-07,0.3770863711833954,0.0002533143269829452,0.6226598620414734,4.490891933441162,go,go_fast,True,0.0,1.0,-0.125,29.002315521240234,1.3537417650222778,LANEFOLLOW,walker,none,False,stop,False,,False,1.7352994668417026
Object in Road,Pedestrian,run_1,95,180055,4.75,2.178735448768912,26.847819730133182,pedestrian,8.514591619372368,140,11,0,0,0,0,0,0,0,6.560840688507596e-07,0.977957010269165,1.2130509503549547e-06,0.022041164338588715,2.088164806365967,slow,go,True,0.06875000149011612,0.0,0.45100000500679016,27.754352569580078,2.456512451171875,LANEFOLLOW,walker,none,False,stop,False,,False,4.367780806263471
Object in Road,Pedestrian,run_1,100,180060,5.0,0.42180777461522356,1.7826187060964689,pedestrian,8.399933263659477,177,67,0,0,0,0,0,0,0,8.973419198810006e-07,0.9660801291465759,1.113102371164132e-06,0.03391782566905022,2.1356706619262695,slow,slow,False,0.75,0.0,0.37599998712539673,27.64244842529297,2.3374135494232178,LANEFOLLOW,walker,none,False,stop,False,,False,20.32281826407123
Object in Road,Pedestrian,run_1,105,180065,5.25,1.0264439776360654,3.6301065180697556,pedestrian,8.246548101305962,19,636,0,22,0,0,0,0,0,2.780261922907812e-07,0.9996167421340942,2.2156669388095906e-07,0.00038276397390291095,2.001530885696411,slow,slow,False,0.75,0.0,0.35499998927116394,27.532623291015625,1.7039623260498047,LANEFOLLOW,walker,none,False,stop,False,,False,8.229969249151718
Object in Road,Pedestrian,run_1,110,180070,5.5,2.2363503004098817,4.903919560403894,pedestrian,7.843835279345512,14,643,0,5,0,0,0,0,0,5.133271656632132e-07,0.9960280656814575,3.2136244954017457e-07,0.003971093334257603,2.015883684158325,slow,slow,False,0.0,0.0,0.30399999022483826,27.177751541137695,0.2018471211194992,LANEFOLLOW,walker,none,False,stop,False,,False,3.585250788424408
Object in Road,Pedestrian,run_1,115,180075,5.75,2.6955160018809976,0.8541846411841709,pedestrian,7.2082342356443405,243,0,0,2,0,0,0,0,0,6.1619239204446785e-06,0.13265524804592133,1.0021109346780577e-06,0.8673375844955444,5.469338893890381,go_fast,slow,True,0.75,0.0,0.3720000088214874,26.480222702026367,-1.8143696784973145,LANEFOLLOW,walker,none,False,stop,False,,False,2.728516024251072
Object in Road,Pedestrian,run_1,120,180080,6.0,3.0243347373459826,3.873457431536423,pedestrian,6.5376972407102585,327,0,0,1,0,0,0,0,0,1.9341377992532216e-05,0.07251236587762833,4.133010861551156e-06,0.9274641275405884,5.709822177886963,go_fast,go_fast,False,0.75,0.0,0.3269999921321869,25.543832778930664,-4.236363887786865,LANEFOLLOW,walker,none,False,stop,False,,False,2.2037345147847613
Object in Road,Pedestrian,run_1,125,180085,6.25,4.179729040281406,4.919515359401525,pedestrian,5.649739667773247,531,9,0,6,0,0,0,0,0,0.008549251593649387,0.6250419616699219,3.5104312701150775e-06,0.36640533804893494,3.448526382446289,go,go_fast,True,0.0,1.0,0.20399999618530273,24.06813621520996,-6.966545104980469,LANEFOLLOW,walker,none,False,stop,False,,False,1.387994304326672
