experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Chair,run_4,65,208545,3.25,5.488684556821539,3.428210300047093,chair,18.74791991710663,102,15,0,16,0,0,0,0,0,2.262722546220175e-06,4.122895461478038e-06,2.0769761249539442e-05,0.9999728202819824,5.999907493591309,go_fast,go_fast,False,0.75,0.0,-0.14800000190734863,37.23924255371094,-10.275279998779297,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.616129124522474
Object in Road,Chair,run_4,70,208550,3.5,6.3914608494726135,3.672955081844218,chair,17.32131850719452,86,77,0,39,0,0,0,0,0,2.2870847260492155e-06,2.7866713026014622e-06,4.493217602430377e-06,0.9999904632568359,5.999961853027344,go_fast,go_fast,False,0.0,0.0,-0.09099999815225601,36.45562744140625,-7.244527339935303,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.851247726343224
Object in Road,Chair,run_4,75,208555,3.75,6.641330337353675,1.826871588873766,chair,15.709971308708191,72,128,0,57,0,0,0,0,0,1.6592726979069994e-06,1.2975418712812825e-06,1.2876542996309581e-06,0.9999957084655762,5.999980926513672,go_fast,go_fast,False,0.0,1.0,-0.04699999839067459,35.15240478515625,-5.075018405914307,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.4901406361752696
Object in Road,Chair,run_4,80,208560,4.0,4.097511962495741,26.76865983401122,chair,14.2681645154953,202,144,0,72,0,0,0,0,0,2.4531395865778904e-06,1.920487375173252e-05,1.8509447272663238e-06,0.9999765157699585,5.999902725219727,go_fast,go_fast,False,0.75,0.0,-0.5099999904632568,33.815185546875,-3.869065046310425,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,3.690127509233563
Object in Road,Chair,run_4,85,208565,4.25,2.196354892580151,5.450296460457808,chair,13.746318697929382,136,232,0,74,0,0,0,0,0,5.0631692829483654e-06,7.008285319898278e-05,1.355229642285849e-06,0.9999234676361084,5.999684810638428,go_fast,go_fast,False,0.75,0.0,-0.4000000059604645,33.44462203979492,-2.0723843574523926,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,6.444601828781041
Object in Road,Chair,run_4,90,208570,4.5,3.495702631035089,5.170848106231167,chair,13.031991839408875,330,116,0,55,0,0,0,0,0,1.7744573597155977e-06,9.604403021512553e-05,5.18829483553418e-06,0.9998970031738281,5.999589443206787,go_fast,go_fast,False,0.75,0.0,-0.38600000739097595,32.773372650146484,1.4729877710342407,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,3.8550714189990507
Object in Road,Chair,run_4,95,208575,4.75,4.667232683331304,5.104287990523351,chair,12.020109057426453,351,295,0,52,0,0,0,0,0,4.6162750777511974e-07,2.8251575713511556e-05,2.8354685127851553e-05,0.9999428987503052,5.9997992515563965,go_fast,go_fast,False,0.75,0.0,-0.2980000078678131,31.245080947875977,6.0671610832214355,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.7293358380325996
Object in Road,Chair,run_4,100,208580,5.0,5.426876745276363,3.4915703279840593,chair,10.77013385295868,94,478,0,46,0,0,0,0,0,4.3036925490014255e-07,5.037256414652802e-06,2.6382176656625234e-06,0.9999918937683105,5.999969482421875,go_fast,go_fast,False,0.75,0.0,-0.15800000727176666,28.842063903808594,10.345161437988281,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.1753702141779008
Object in Road,Chair,run_4,105,208585,5.25,6.296233272263704,3.5021917003336465,chair,9.393617510795593,20,822,0,35,0,0,0,0,0,2.9444312531268224e-05,5.379007234296296e-06,4.912840722681722e-06,0.9999603033065796,5.999786853790283,go_fast,go_fast,False,0.0,0.0,0.05700000002980232,26.31842041015625,12.978515625,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.6854438729705443
Object in Road,Chair,run_4,110,208590,5.5,6.470890473711112,1.5457879658921574,chair,7.87285315990448,555,989,0,35,0,0,0,0,0,0.14401282370090485,0.00011404359975131229,5.331835836841492e-06,0.8558677434921265,5.13545036315918,go_fast,go_fast,False,0.0,1.0,0.18000000715255737,24.759723663330078,12.850436210632324,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.3638030454170886
Object in Road,Chair,run_4,115,208595,5.75,3.5075574857279848,26.67538653513961,chair,6.555192351341248,130,953,0,38,0,0,0,0,0,5.739536936744116e-05,1.0152888535230886e-05,3.1453141673409846e-06,0.9999293088912964,5.999605178833008,go_fast,go_fast,False,0.75,0.0,0.2240000069141388,24.247350692749023,10.970206260681152,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.080266127778458
Object in Road,Chair,run_4,120,208600,6.0,1.7884107276231862,6.691611892863073,chair,6.166816592216492,118,1090,0,35,0,0,0,0,0,5.73831266592606e-06,6.941282481420785e-05,4.307596100261435e-06,0.9999204874038696,5.9996747970581055,go_fast,go_fast,False,0.75,0.0,0.20100000500679016,24.169397354125977,10.190728187561035,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,3.7505751701472287
Object in Road,Chair,run_4,125,208605,6.25,3.101683331298449,5.055283140980571,chair,5.566157221794128,45,815,0,63,0,0,0,0,0,0.07394542545080185,0.00011272024130448699,1.3370160559134092e-05,0.9259284734725952,5.555836200714111,go_fast,go_fast,False,0.75,0.0,0.1940000057220459,23.994457244873047,9.01770305633545,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.962796598814142
Object in Road,Chair,run_4,130,208610,6.5,4.347339701228381,4.794418086570788,chair,4.654408812522888,132,1342,0,21,0,0,0,0,0,0.0010265340097248554,5.046525984653272e-05,1.4606333024858031e-05,0.9989084005355835,5.993595123291016,go_fast,go_fast,False,0.75,0.0,0.19200000166893005,23.599445343017578,7.36065673828125,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.1811133974559715
Object in Road,Chair,run_4,135,208615,6.75,5.3128509552440075,1.8833607450840648,chair,3.458712935447693,1975,927,0,0,0,0,0,0,0,0.2313237190246582,0.0005291813868097961,1.4898435438226443e-05,0.7681322693824768,4.609896659851074,go_fast,go_fast,False,0.0,1.0,0.18199999630451202,22.90543556213379,5.31426477432251,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,0.7350502906360846
Object in Road,Chair,run_4,140,208620,7.0,0.24616034798401562,88.68911459600109,chair,2.449370503425598,7,252,0,0,0,0,0,0,0,0.002492945408448577,0.7929889559745789,1.110594439523993e-06,0.20451697707176208,2.8130831718444824,go,go_fast,True,0.75,0.0,-0.09200000017881393,22.20384407043457,3.5297091007232666,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,True,
Object in Road,Chair,run_4,145,208625,7.25,0.022486127910400316,0.0564436968616689,chair,2.447417140007019,19,231,0,0,0,0,0,0,0,0.0009714103071019053,0.9744430780410767,7.505856842726644e-07,0.02458486333489418,2.096397638320923,slow,go,True,0.75,0.0,-0.03099999949336052,22.204092025756836,3.5118567943573,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,True,
