experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Pedestrian,run_5,50,186676,2.5,5.602187574151637,4.443750255062603,pedestrian,21.23665277659893,32,40,0,17,0,0,0,0,0,4.174828063696623e-06,5.9990521549480036e-05,2.452141052344814e-05,0.9999113082885742,5.999661445617676,go_fast,go_fast,False,0.75,0.0,0.20999999344348907,38.203739166259766,14.79734992980957,LANEFOLLOW,none,none,True,go,False,,False,4.068499238223803
Object in Road,Pedestrian,run_5,55,186681,2.75,6.463248276832367,4.396834073664266,pedestrian,19.82288210093975,0,0,0,0,0,0,0,0,0,4.392839400679804e-06,1.3381499229581095e-05,2.5803206881391816e-05,0.9999563694000244,5.999842166900635,go_fast,go_fast,False,0.0,0.0,0.1770000010728836,38.12825012207031,10.377456665039062,LANEFOLLOW,none,none,True,go,False,,False,3.2086530633812926
Object in Road,Pedestrian,run_5,60,186686,3.0,6.550187742457103,2.9752231598664216,pedestrian,18.229290410876274,90,48,0,0,0,0,0,0,0,4.6414626808655157e-07,6.54314317216631e-06,1.889457598736044e-05,0.9999741315841675,5.999914169311523,go_fast,go_fast,False,0.05624999850988388,0.0,0.13899999856948853,37.35602569580078,6.297147750854492,LANEFOLLOW,none,none,True,go,False,,False,2.869889426122472
Object in Road,Pedestrian,run_5,65,186691,3.25,6.042444557037633,2.9864027164107907,pedestrian,16.690817281603813,149,79,0,0,0,0,0,0,0,5.601805810329097e-07,2.3982713173609227e-05,0.0003182252694386989,0.9996572732925415,5.998946666717529,go_fast,go_fast,False,0.05624999850988388,0.0,0.05700000002980232,36.17894744873047,3.1443727016448975,LANEFOLLOW,walker,none,False,stop,False,,False,2.823566002060248
Object in Road,Pedestrian,run_5,70,186696,3.5,5.490562985627091,2.289870917572972,pedestrian,15.27690164744854,19,28,0,28,0,0,0,0,0,3.584998182759591e-07,9.435115316591691e-06,8.223119948524982e-05,0.9999079704284668,5.99971342086792,go_fast,go_fast,False,0.75,0.0,-0.039000000804662704,34.83521270751953,1.7191462516784668,LANEFOLLOW,walker,none,False,stop,False,,False,2.850408059804821
Object in Road,Pedestrian,run_5,75,186701,3.75,5.329121136802315,1.3869207369039511,pedestrian,13.98087827861309,123,25,0,35,0,0,0,0,0,5.862452212568314e-07,2.271887569804676e-05,0.0008024823036976159,0.999174177646637,5.997498035430908,go_fast,go_fast,False,0.75,0.0,0.007000000216066837,33.49110794067383,2.0184292793273926,LANEFOLLOW,walker,none,False,stop,False,,False,2.7304082966233576
Object in Road,Pedestrian,run_5,80,186706,4.0,6.123506888999011,3.9366133165336783,pedestrian,12.598696157336235,17,254,0,35,0,0,0,0,0,4.373709217020405e-08,0.0003214632160961628,1.7028367437887937e-05,0.9996614456176758,5.99866247177124,go_fast,go_fast,False,0.0,0.0,0.0430000014603138,32.06585693359375,2.035440683364868,LANEFOLLOW,walker,none,False,stop,False,,False,2.1445664597864815
Object in Road,Pedestrian,run_5,85,186711,4.25,6.365093918169637,1.3759695362791977,pedestrian,11.052979871630669,0,341,0,28,0,0,0,0,0,1.6498074728588108e-07,0.060140274465084076,0.0007238887483254075,0.9391356706619263,5.757266521453857,go_fast,go_fast,False,0.0,1.0,-0.017000000923871994,30.50653648376465,1.3442624807357788,LANEFOLLOW,walker,none,False,stop,False,,False,1.810130399979402
Object in Road,Pedestrian,run_5,90,186716,4.5,3.7415096470057696,26.768440328180393,pedestrian,9.69152395427227,0,652,0,41,0,0,0,0,0,1.2425888940015284e-07,0.9972802400588989,1.725306901789736e-05,0.0027023782022297382,2.010826587677002,slow,go_fast,True,0.0,1.0,0.2720000147819519,29.07976531982422,1.4965628385543823,LANEFOLLOW,walker,none,False,stop,False,,False,2.7496901360716173
Object in Road,Pedestrian,run_5,95,186721,4.75,0.0008395531429588444,0.002432697157199674,pedestrian,9.458782598376274,0,669,0,33,0,0,0,0,0,2.2348200445776456e-07,0.9998725652694702,1.1682325293804752e-06,0.0001260432618437335,2.000504732131958,slow,slow,False,0.75,0.0,-0.04800000041723251,28.839977264404297,1.428471565246582,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_5,100,186726,5.0,0.5193049904612701,3.8726571816243176,pedestrian,9.422495290637016,18,685,0,53,0,0,0,0,0,2.484486003595521e-07,0.9998444318771362,7.117686209312524e-07,0.0001546317944303155,2.0006186962127686,slow,slow,False,0.75,0.0,0.4169999957084656,28.80048370361328,1.4475916624069214,LANEFOLLOW,walker,none,False,stop,False,,False,19.483112989475114
Object in Road,Pedestrian,run_5,105,186731,5.25,1.6839237181777187,5.271594706211956,pedestrian,9.154092237353325,72,333,0,19,0,0,0,0,0,3.090795530624746e-07,0.9971247315406799,8.718948834030016e-07,0.0028740696143358946,2.0114965438842773,slow,slow,False,0.75,0.0,0.3070000112056732,28.560405731201172,0.5428327322006226,LANEFOLLOW,walker,none,False,stop,False,,False,5.520583236177008
Object in Road,Pedestrian,run_5,110,186736,5.5,2.934605894128713,4.872953921934412,pedestrian,8.580995962023735,181,319,0,6,0,0,0,0,0,9.564593028699164e-07,0.1221337765455246,4.332870844336867e-07,0.8778648376464844,5.511457920074463,go_fast,slow,True,0.75,0.0,0.30300000309944153,27.959264755249023,-1.4115967750549316,LANEFOLLOW,walker,none,False,stop,False,,False,2.9725897885658554
Object in Road,Pedestrian,run_5,115,186741,5.75,4.153644056421139,4.983660730057216,pedestrian,7.698399469256401,246,280,0,7,0,0,0,0,0,3.0347885626724747e-07,5.31151526956819e-05,1.7177080735564232e-07,0.9999463558197021,5.99978494644165,go_fast,go_fast,False,0.75,0.0,0.3240000009536743,26.812772750854492,-4.147807598114014,LANEFOLLOW,walker,none,False,stop,False,,False,1.8864374272530617
Object in Road,Pedestrian,run_5,120,186746,6.0,5.254600704430537,5.0958283963361,pedestrian,6.53769151866436,71,17,0,13,0,0,0,0,0,0.0017397782066836953,5.098180554341525e-05,5.354293080017669e-07,0.99820876121521,5.98935604095459,go_fast,go_fast,False,0.75,0.0,0.17499999701976776,24.862560272216797,-7.721503734588623,LANEFOLLOW,walker,none,False,stop,False,,False,1.289542971938691
Object in Road,Pedestrian,run_5,125,186751,6.25,5.844414756789604,2.320270997709203,pedestrian,5.193655893206596,269,104,0,17,0,0,0,0,0,0.5697031617164612,0.06633296608924866,4.2123951971007045e-06,0.3639596700668335,0.0,stop,go_fast,True,0.0,1.0,0.008999999612569809,22.634521484375,-10.1025390625,LANEFOLLOW,walker,none,False,stop,True,True,False,0.9321844348996677
Object in Road,Pedestrian,run_5,130,186756,6.5,3.9074705726870107,21.507714512144407,pedestrian,3.877544805407524,918,0,0,1,0,0,0,0,0,0.4250619411468506,0.0009437024709768593,2.1469054445333313e-06,0.5739921927452087,3.4458467960357666,go,stop,True,0.0,1.0,-0.12800000607967377,20.959238052368164,-10.75312614440918,LANEFOLLOW,walker,none,False,stop,False,,False,1.0445434096613422
Object in Road,Pedestrian,run_5,135,186761,6.75,0.0007889978772996886,0.012477767804930514,pedestrian,3.5701071470975876,494,0,0,0,0,0,0,0,0,0.0005783912492915988,0.00512370839715004,1.8966961761179846e-06,0.9942960143089294,5.976028919219971,go_fast,go,True,0.75,0.0,0.11299999803304672,20.535593032836914,-10.9309663772583,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_5,140,186766,7.0,0.5254826757299681,4.17355470179124,pedestrian,3.531749650835991,317,0,0,0,0,0,0,0,0,0.0012161178747192025,0.003347219666466117,1.1043607628380414e-06,0.9954355359077454,5.979310989379883,go_fast,go_fast,False,0.75,0.0,-0.2070000022649765,20.475479125976562,-10.967044830322266,LANEFOLLOW,walker,none,False,stop,False,,False,7.296591913926847
Object in Road,Pedestrian,run_5,145,186771,7.25,1.7433842107746313,5.425796663522076,pedestrian,3.263392850756645,1390,1,0,0,0,0,0,0,0,0.3894769549369812,0.0006488302024081349,2.5138053842965746e-06,0.6098716855049133,3.6605353355407715,go,go_fast,True,0.75,0.0,-0.18199999630451202,20.387073516845703,-10.574429512023926,LANEFOLLOW,walker,none,False,stop,False,,False,1.9252109187919149
Object in Road,Pedestrian,run_5,150,186776,7.5,2.9654401416632705,5.1266316533708345,pedestrian,2.711472198367119,664,1012,0,0,0,0,0,0,0,0.4073777198791504,0.001503140782006085,9.459457942284644e-06,0.5911096930503845,3.5496926307678223,go,go,False,0.75,0.0,-0.22100000083446503,20.20138168334961,-9.71920108795166,LANEFOLLOW,walker,none,False,stop,False,,True,0.9370195516903892
Object in Road,Pedestrian,run_5,155,186781,7.75,4.14574294637451,4.825100307899107,pedestrian,2.3032514303922653,4591,0,0,0,0,0,0,0,0,0.006248640362173319,4.561003152048215e-05,3.5900700368074467e-06,0.9937021732330322,5.962315082550049,go_fast,go,True,0.75,0.0,-0.1940000057220459,19.9399471282959,-8.231446266174316,LANEFOLLOW,walker,none,False,stop,False,,True,1.6454727970322602
