experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Chair,run_3,10,191464,0.5,0.2014345079660582,0.6454357505135275,chair,29.664223551750183,0,0,0,16,0,0,0,0,0,1.2163499150119605e-06,2.500833033991512e-05,2.8515735266410047e-06,0.9999709129333496,5.999884128570557,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,11,191465,0.55,0.6469161644451542,12.558804314765691,chair,29.651320338249207,0,0,0,14,0,0,0,0,0,1.3040479416304152e-06,2.8959300834685564e-05,2.0015045265608933e-06,0.9999676942825317,5.999870300292969,go_fast,go_fast,False,0.75,0.0,-0.5289999842643738,49.7376708984375,-0.1396361142396927,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,47.899108980655136
Object in Road,Chair,run_3,12,191466,0.6000000000000001,1.3216160443974192,13.855380071275075,chair,29.59826362133026,0,0,0,7,0,0,0,0,0,1.2832101674575824e-06,4.5268294343259186e-05,1.8668443999558804e-06,0.9999516010284424,5.999805927276611,go_fast,go_fast,False,0.75,0.0,-0.4390000104904175,49.68476104736328,-0.06722522526979446,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,22.817391210576588
Object in Road,Chair,run_3,13,191467,0.65,1.8447678579046969,10.806547106369727,chair,29.516823649406433,0,0,0,0,0,0,0,0,0,1.6736728412070079e-06,5.1100494601996616e-05,1.2532183291114052e-06,0.9999459981918335,5.999781608581543,go_fast,go_fast,False,0.75,0.0,-0.4410000145435333,49.60285186767578,0.21791096031665802,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,16.378693582454837
Object in Road,Chair,run_3,14,191468,0.7000000000000001,2.2017819998975448,7.758297491356338,chair,29.41525161266327,0,32,0,0,0,0,0,0,0,1.0817625479830895e-06,2.964071973110549e-05,1.0892919135585544e-06,0.9999681711196899,5.999871730804443,go_fast,go_fast,False,0.75,0.0,-0.4399999976158142,49.495521545410156,0.7806090116500854,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,13.84686585578162
Object in Road,Chair,run_3,15,191469,0.75,2.5099369904755577,6.9719696387733086,chair,29.299721598625183,11,0,0,41,0,0,0,0,0,1.3013157058594516e-06,4.736352639156394e-05,1.1072238521592226e-06,0.9999501705169678,5.9997992515563965,go_fast,go_fast,False,0.75,0.0,-0.43799999356269836,49.35858917236328,1.6455273628234863,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,12.311384739331446
Object in Road,Chair,run_3,16,191470,0.8,2.7922052552008525,5.811785290483781,chair,29.17138946056366,19,0,0,28,0,0,0,0,0,2.62061780631484e-06,7.752525561954826e-05,1.9772633095271885e-06,0.9999178647994995,5.999668121337891,go_fast,go_fast,False,0.75,0.0,-0.4309999942779541,49.18449020385742,2.680511713027954,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,11.10665519483651
Object in Road,Chair,run_3,17,191471,0.8500000000000001,3.074556479273177,5.792888127818359,chair,29.030407786369324,0,0,0,0,0,0,0,0,0,2.231207417935366e-06,7.762427412671968e-05,3.7615573091898113e-06,0.9999164342880249,5.999664783477783,go_fast,go_fast,False,0.75,0.0,-0.4309999942779541,48.96788787841797,3.8146305084228516,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,10.115121467117026
Object in Road,Chair,run_3,18,191472,0.9,3.3387875411996224,5.446952576674701,chair,28.87754714488983,21,12,0,6,0,0,0,0,0,2.4201178803195944e-06,4.824153074878268e-05,2.9528248433052795e-06,0.9999463558197021,5.999783515930176,go_fast,go_fast,False,0.75,0.0,-0.4300000071525574,48.703765869140625,5.032272815704346,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,9.339316458246314
Object in Road,Chair,run_3,19,191473,0.9500000000000001,3.5937345487113297,5.366424310422692,chair,28.713669657707214,2,5,0,43,0,0,0,0,0,3.863201527565252e-06,6.372718053171411e-05,3.1999679777072743e-06,0.9999291896820068,5.999711990356445,go_fast,go_fast,False,0.75,0.0,-0.4169999957084656,48.38621139526367,6.3318963050842285,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,8.714805234447702
Object in Road,Chair,run_3,20,191474,1.0,3.838695793288291,5.087940414264924,chair,28.539435267448425,0,0,0,9,0,0,0,0,0,6.552087143063545e-06,7.150960300350562e-05,1.829221560001315e-06,0.999920129776001,5.999669075012207,go_fast,go_fast,False,0.75,0.0,-0.41600000858306885,48.01350784301758,7.6807780265808105,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,8.178942290291836
Object in Road,Chair,run_3,21,191475,1.05,4.0762259824997935,5.1322086304947065,chair,28.35570228099823,0,14,0,0,0,0,0,0,0,4.251588961778907e-06,6.217896589078009e-05,2.5404883672308642e-06,0.9999309778213501,5.999718189239502,go_fast,go_fast,False,0.75,0.0,-0.4099999964237213,47.57940673828125,9.087986946105957,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,7.744933557400455
Object in Road,Chair,run_3,22,191476,1.1,4.308272426722018,5.062846896880966,chair,28.163214564323425,0,8,0,0,0,0,0,0,0,1.6991417624012684e-06,3.6912126233801246e-05,1.7231150195584632e-06,0.9999597072601318,5.999837398529053,go_fast,go_fast,False,0.75,0.0,-0.41100001335144043,47.07979202270508,10.544687271118164,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,7.37206494029872
Object in Road,Chair,run_3,23,191477,1.1500000000000001,4.532764694627783,5.1317641488719365,chair,27.962969660758972,0,0,0,47,0,0,0,0,0,1.0266294339089654e-06,1.2865322787547484e-05,1.5278800447049434e-06,0.999984622001648,5.999938011169434,go_fast,go_fast,False,0.75,0.0,-0.3919999897480011,46.50851058959961,12.052777290344238,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,7.069621826624175
Object in Road,Chair,run_3,24,191478,1.2000000000000002,4.75971471301514,4.968762221841589,chair,27.755158305168152,14,0,0,52,0,0,0,0,0,2.3187013198366913e-07,5.76546017327928e-06,1.8443234921505791e-06,0.9999921321868896,5.999969959259033,go_fast,go_fast,False,0.75,0.0,-0.37599998712539673,45.87078094482422,13.569340705871582,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.776229480967543
Object in Road,Chair,run_3,25,191479,1.25,4.9838226366190606,4.945940342075669,chair,27.540135264396667,0,0,0,0,0,0,0,0,0,2.2636133678588521e-07,3.692373184094322e-06,9.638995379646076e-07,0.9999951124191284,5.999980926513672,go_fast,go_fast,False,0.75,0.0,-0.3610000014305115,45.17097091674805,15.071609497070312,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.517479681490559
Object in Road,Chair,run_3,26,191480,1.3,5.205279775920705,4.9588857256728405,chair,27.318533778190613,45,0,0,4,0,0,0,0,0,4.5835292894480517e-07,3.0957730814407114e-06,6.951245268282946e-07,0.9999957084655762,5.9999823570251465,go_fast,go_fast,False,0.75,0.0,-0.3449999988079071,44.41086196899414,16.552719116210938,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.291528232850743
Object in Road,Chair,run_3,27,191481,1.35,5.391718876890334,4.235627106774511,chair,27.091174006462097,0,0,0,28,0,0,0,0,0,7.336244607358822e-07,3.938914233003743e-06,7.091827569638554e-07,0.9999946355819702,5.9999775886535645,go_fast,go_fast,False,0.75,0.0,-0.3190000057220459,43.59761428833008,17.995153427124023,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.118121715784847
Object in Road,Chair,run_3,28,191482,1.4000000000000001,5.535715520930886,3.45643438121974,chair,26.861584544181824,0,0,0,0,0,0,0,0,0,5.564066327679029e-07,3.366016699146712e-06,4.365849122223153e-07,0.9999955892562866,5.99998140335083,go_fast,go_fast,False,0.75,0.0,-0.26899999380111694,42.74886703491211,19.37069320678711,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.001712428264329
Object in Road,Chair,run_3,29,191483,1.4500000000000002,5.598418417621377,1.2649769995199425,chair,26.629826426506042,0,12,0,18,0,0,0,0,0,1.5583641470584553e-06,5.512459665624192e-06,6.591710643988336e-07,0.9999922513961792,5.999966144561768,go_fast,go_fast,False,0.75,0.0,-0.2290000021457672,41.92967987060547,20.556306838989258,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.913416223790586
Object in Road,Chair,run_3,30,191484,1.5,5.712081719178967,2.5178477069425775,chair,26.39611327648163,0,0,0,5,0,0,0,0,0,4.5969300117576495e-06,4.890896889264695e-06,7.460255346813938e-07,0.9999897480010986,5.999950408935547,go_fast,go_fast,False,0.75,0.0,-0.19699999690055847,41.129798889160156,21.606670379638672,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.81005543622594
Object in Road,Chair,run_3,31,191485,1.55,5.813161155684911,2.022763655099614,chair,26.16020095348358,0,0,0,52,0,0,0,0,0,7.848019777156878e-06,6.4971413848979864e-06,1.2055777460773243e-06,0.9999845027923584,5.9999237060546875,go_fast,go_fast,False,0.75,0.0,-0.15299999713897705,40.35886001586914,22.524980545043945,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.687111134253089
Object in Road,Chair,run_3,32,191486,1.6,6.034098558213123,4.426782083666242,chair,25.919480204582214,0,0,0,26,0,0,0,0,0,7.928571903903503e-06,8.255064130935352e-06,1.516747374807892e-06,0.9999823570251465,5.99991512298584,go_fast,go_fast,False,0.0,0.0,-0.09600000083446503,39.62495803833008,23.310705184936523,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.465057577731406
Object in Road,Chair,run_3,33,191487,1.6500000000000001,6.17348560338808,3.117065946628406,chair,25.671616435050964,20,0,0,55,0,0,0,0,0,1.0094027857121546e-05,1.0580044545349665e-05,2.056636958513991e-06,0.9999772310256958,5.9998908042907715,go_fast,go_fast,False,0.11164994537830353,0.0,-0.032999999821186066,38.98251724243164,23.887277603149414,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.273154082968785
Object in Road,Chair,run_3,34,191488,1.7000000000000002,6.277003005111014,2.9181586294219666,chair,25.418694376945496,114,11,0,54,0,0,0,0,0,1.503772637079237e-05,1.6636597138131037e-05,3.06722949972027e-06,0.9999653100967407,5.9998345375061035,go_fast,go_fast,False,0.10539994388818741,0.0,0.017000000923871994,38.4534912109375,24.246431350708008,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.099815709661611
Object in Road,Chair,run_3,35,191489,1.75,6.27464980636741,2.624319869650594,chair,25.16317069530487,160,110,0,60,0,0,0,0,0,1.1959620678680949e-05,1.4456383723882027e-05,3.72340036847163e-06,0.9999698400497437,5.999858856201172,go_fast,go_fast,False,0.09914994239807129,0.0,0.07800000160932541,38.05788040161133,24.378896713256836,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.000858901586349
Object in Road,Chair,run_3,36,191490,1.8,6.269557899060423,3.4983788284215143,chair,24.905976176261902,67,113,0,30,0,0,0,0,0,1.2939318366989028e-05,1.5052288290462457e-05,2.943489789686282e-06,0.9999690055847168,5.999853134155273,go_fast,go_fast,False,0.09289994090795517,0.0,0.1379999965429306,37.8007698059082,24.288986206054688,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.882911116093036
Object in Road,Chair,run_3,37,191491,1.85,6.192371258758535,4.181109852047607,chair,24.647896647453308,8,182,0,0,0,0,0,0,0,9.96416110865539e-06,1.3361755918595009e-05,1.4737673836862086e-06,0.9999752044677734,5.999882221221924,go_fast,go_fast,False,0.08664993941783905,0.0,0.1599999964237213,37.69126892089844,23.96619987487793,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.814779599820573
Object in Road,Chair,run_3,38,191492,1.9000000000000001,6.13839000979185,4.2534745273529815,chair,24.38921058177948,0,198,0,0,0,0,0,0,0,3.2037869459600188e-06,1.0790767191792838e-05,1.8934115360025316e-06,0.9999841451644897,5.999931812286377,go_fast,go_fast,False,0.08039994537830353,0.0,0.19300000369548798,37.70425033569336,23.444190979003906,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.726777488094985
Object in Road,Chair,run_3,39,191493,1.9500000000000002,6.030721326224253,4.019765751078442,chair,24.131117701530457,54,150,0,41,0,0,0,0,0,5.985135885566706e-06,1.9241830159444362e-05,3.1898448469291907e-06,0.9999716281890869,5.9998779296875,go_fast,go_fast,False,0.07414994388818741,0.0,0.2160000056028366,37.790260314941406,22.79370880126953,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.70048913409792
Object in Road,Chair,run_3,40,191494,2.0,5.954497925170567,4.627029728166851,chair,23.873453974723816,104,183,0,49,0,0,0,0,0,5.534936462936457e-06,1.7421942175133154e-05,4.899203759123338e-06,0.9999721050262451,5.999882221221924,go_fast,go_fast,False,0.47957268357276917,0.0,0.24300000071525574,37.94025802612305,22.017993927001953,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.631093085977778
Object in Road,Chair,run_3,41,191495,2.0500000000000003,5.83453957156724,4.178256250124969,chair,23.617031931877136,100,136,0,0,0,0,0,0,0,4.874212663708022e-06,1.991224598896224e-05,6.612272500206018e-06,0.9999686479568481,5.999871730804443,go_fast,go_fast,False,0.75,0.0,0.2630000114440918,38.12713623046875,21.15260887145996,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.619611965108148
Object in Road,Chair,run_3,42,191496,2.1,5.777334959411077,4.840279603269711,chair,23.360758662223816,49,228,0,39,0,0,0,0,0,1.9217304725316353e-06,1.4975939848227426e-05,7.491937594750198e-06,0.9999755620956421,5.999905586242676,go_fast,go_fast,False,0.75,0.0,0.27300000190734863,38.351470947265625,20.181720733642578,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.537010197048241
Object in Road,Chair,run_3,43,191497,2.15,5.731290873804271,3.3493449162817424,chair,23.103554606437683,69,166,0,0,0,0,0,0,0,1.15642592390941e-06,1.288143357669469e-05,7.74611544329673e-06,0.9999781847000122,5.999918460845947,go_fast,go_fast,False,0.75,0.0,0.2800000011920929,38.576759338378906,19.159130096435547,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.477384176771328
Object in Road,Chair,run_3,44,191498,2.2,5.779501546882292,4.561457046641779,chair,22.842522501945496,32,217,0,0,0,0,0,0,0,1.0038181699201232e-06,8.336891369253863e-06,1.04544315036037e-05,0.9999802112579346,5.999929428100586,go_fast,go_fast,False,0.75,0.0,0.29499998688697815,38.79813766479492,18.07965850830078,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.328670608271801
Object in Road,Chair,run_3,45,191499,2.25,5.834539400647805,3.5770345752977977,chair,22.575976252555847,43,188,0,0,0,0,0,0,0,1.5937854414005415e-06,8.667827387398575e-06,6.84726910549216e-06,0.9999828338623047,5.999934673309326,go_fast,go_fast,False,0.75,0.0,0.30000001192092896,39.00494384765625,16.953033447265625,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.198538755716176
Object in Road,Chair,run_3,46,191500,2.3000000000000003,5.9679436843422655,5.33625542514241,chair,22.301541209220886,88,151,0,0,0,0,0,0,0,1.3046699223195901e-06,6.258887424337445e-06,5.696064818039304e-06,0.9999867677688599,5.999950408935547,go_fast,go_fast,False,0.3665412962436676,0.0,0.30300000309944153,39.19944381713867,15.75813102722168,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.006208272832191
Object in Road,Chair,run_3,47,191501,2.35,6.077472168175688,3.916964538121831,chair,22.01858413219452,64,193,0,23,0,0,0,0,0,1.250809759767435e-06,3.81318136533082e-06,5.231017894402612e-06,0.9999897480010986,5.999961853027344,go_fast,go_fast,False,0.0,0.0,0.3059999942779541,39.36476135253906,14.522942543029785,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.8567758922212483
Object in Road,Chair,run_3,48,191502,2.4000000000000004,6.174981931922831,4.96499982422105,chair,21.727869868278503,73,179,0,30,0,0,0,0,0,4.483966677071294e-06,3.6847191040578764e-06,3.2514303711650427e-06,0.9999885559082031,5.999948501586914,go_fast,go_fast,False,0.05055828019976616,0.0,0.30399999022483826,39.50180435180664,13.237903594970703,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.7105127174344466
Object in Road,Chair,run_3,49,191503,2.45,6.173009361844512,3.0550280765141733,chair,21.433152079582214,67,131,0,19,0,0,0,0,0,2.8220897547726054e-06,2.3331153897743206e-06,3.065295686610625e-06,0.999991774559021,5.999964237213135,go_fast,go_fast,False,0.04430828243494034,0.0,0.2809999883174896,39.59700393676758,11.946769714355469,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.642188183518021
Object in Road,Chair,run_3,50,191504,2.5,6.170798260371999,3.6457558691112166,chair,21.136502146720886,1403,207,0,17,0,0,0,0,0,5.109686753712595e-07,1.4825991456746124e-06,2.7175321974937106e-06,0.999995231628418,5.9999823570251465,go_fast,go_fast,False,0.03805828094482422,0.0,0.2680000066757202,39.643741607666016,10.681535720825195,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.571782537227818
Object in Road,Chair,run_3,51,191505,2.5500000000000003,6.10231299555665,2.6260888276903875,chair,20.840195536613464,85,148,0,0,0,0,0,0,0,7.861987114665681e-07,3.1390329695568653e-06,1.2466060979932081e-05,0.999983549118042,5.999945163726807,go_fast,go_fast,False,0.03265833854675293,0.0,0.2669999897480011,39.63703536987305,9.48409366607666,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.550632617856857
Object in Road,Chair,run_3,52,191506,2.6,6.049698604609055,3.924870103355407,chair,20.545113444328308,89,146,0,0,0,0,0,0,0,4.6121769514684274e-07,3.172000106133055e-06,1.1781826287915464e-05,0.999984622001648,5.999948978424072,go_fast,go_fast,False,0.03265833854675293,0.0,0.27300000190734863,39.592384338378906,8.31464958190918,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.512402236099249
Object in Road,Chair,run_3,53,191507,2.6500000000000004,5.940001076777049,3.561704023712546,chair,20.252766489982605,68,235,0,6,0,0,0,0,0,3.143756828194455e-07,4.460692707652925e-06,4.940939834341407e-05,0.9999457597732544,5.9998321533203125,go_fast,go_fast,False,0.6229937076568604,0.0,0.25999999046325684,39.51436996459961,7.169551372528076,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.514888991086593
Object in Road,Chair,run_3,54,191508,2.7,5.871499887535757,3.833078669283219,chair,19.963295817375183,67,166,0,9,0,0,0,0,0,4.880074016000435e-07,8.038447049329989e-06,0.00012987693480681628,0.9998615980148315,5.999575138092041,go_fast,go_fast,False,0.75,0.0,0.25200000405311584,39.406593322753906,6.038575649261475,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.491768852285027
Object in Road,Chair,run_3,55,191509,2.75,5.779227581434769,2.881116577076405,chair,19.67689025402069,106,129,0,0,0,0,0,0,0,8.17125851426681e-07,8.821601113595534e-06,0.00011195970000699162,0.9998784065246582,5.999623775482178,go_fast,go_fast,False,0.75,0.0,0.2290000021457672,39.26545333862305,4.958517074584961,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.4902995580864387
Object in Road,Chair,run_3,56,191510,2.8000000000000003,5.775266254814197,2.7912357967217782,chair,19.391510844230652,97,106,0,0,0,0,0,0,0,8.944081173467566e-07,9.18785372050479e-06,8.965012239059433e-05,0.999900221824646,5.999688625335693,go_fast,go_fast,False,0.75,0.0,0.22100000083446503,39.09114456176758,3.9442875385284424,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.4350456123065296
Object in Road,Chair,run_3,57,191511,2.85,5.7827054007837795,1.7921179118128363,chair,19.105215907096863,164,161,0,25,0,0,0,0,0,2.0694906197604723e-06,1.0404311069578398e-05,0.00012186972890049219,0.9998656511306763,5.999580383300781,go_fast,go_fast,False,0.75,0.0,0.19699999690055847,38.88545608520508,3.0074799060821533,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.376933038332959
Object in Road,Chair,run_3,58,191512,2.9000000000000004,5.882587821042371,2.9649352430423916,chair,18.81512153148651,361,103,0,56,0,0,0,0,0,4.2180467971775215e-06,2.799026515276637e-05,0.0006958510493859649,0.9992719292640686,5.997775077819824,go_fast,go_fast,False,0.6684014797210693,0.0,0.17399999499320984,38.65129852294922,2.1351847648620605,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.2661881611368893
Object in Road,Chair,run_3,59,191513,2.95,5.9751954077483935,2.0453180087519813,chair,18.519722819328308,128,65,0,47,0,0,0,0,0,2.714854645091691e-06,1.3513038538803812e-05,5.687975499313325e-05,0.9999269247055054,5.999759197235107,go_fast,go_fast,False,0.19103598594665527,0.0,0.1420000046491623,38.39030456542969,1.3475062847137451,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.1649308567457464
Object in Road,Chair,run_3,60,191514,3.0,6.114593405193964,2.9539784400604487,chair,18.217764735221863,96,122,0,60,0,0,0,0,0,3.547606866050046e-06,1.6167061403393745e-05,5.5580032494617626e-05,0.9999246597290039,5.999746799468994,go_fast,go_fast,False,0.015812017023563385,0.0,0.13300000131130219,38.10576629638672,0.6542928218841553,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.042242952406476
Object in Road,Chair,run_3,61,191515,3.0500000000000003,6.1537223308387246,1.0457436819290835,chair,17.911471247673035,95,88,0,24,0,0,0,0,0,3.2694542824174277e-06,1.3243108696769923e-05,3.9217873563757166e-05,0.9999442100524902,5.999809265136719,go_fast,go_fast,False,0.05609837919473648,0.0,0.07900000363588333,37.80474090576172,0.03994476795196533,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.972447332268474
Object in Road,Chair,run_3,62,191516,3.1,6.179032143498424,0.6642974249130342,chair,17.603630900382996,109,169,0,0,0,0,0,0,0,1.355428480565024e-06,1.3789829608867876e-05,4.4304939365247265e-05,0.9999405145645142,5.9998040199279785,go_fast,go_fast,False,0.04984837770462036,0.0,0.07699999958276749,37.4940299987793,-0.44419732689857483,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.911001352778527
Object in Road,Chair,run_3,63,191517,3.1500000000000004,6.125209577909656,1.0876413769882072,chair,17.296847224235535,109,179,0,20,0,0,0,0,0,1.69199029187439e-06,6.2917365539760794e-06,1.0022231435868889e-05,0.9999819993972778,5.999934673309326,go_fast,go_fast,False,0.04359837621450424,0.0,0.125,37.18049621582031,-0.8276005983352661,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.8864046181881724
Object in Road,Chair,run_3,64,191518,3.2,6.082086996583965,2.8502213907675276,chair,16.992314219474792,79,98,0,17,0,0,0,0,0,2.2194356006366434e-06,9.917003808368463e-06,5.49555034012883e-06,0.9999823570251465,5.999930381774902,go_fast,go_fast,False,0.03734837844967842,0.0,0.15000000596046448,36.864444732666016,-1.2441201210021973,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.854504060668882
