experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Pedestrian,run_2,50,180793,2.5,5.603034870660543,4.340893771283769,pedestrian,21.230545446276665,9,0,0,14,0,0,0,0,0,4.395047199068358e-06,2.6267625798936933e-05,1.0268142432323657e-05,0.9999591112136841,5.999838352203369,go_fast,go_fast,False,0.75,0.0,0.20499999821186066,38.22677993774414,14.722701072692871,LANEFOLLOW,none,none,True,go,False,,False,4.067105765078337
Object in Road,Pedestrian,run_2,55,180798,2.75,6.41284683393143,3.4221617268235067,pedestrian,19.815506383776665,33,0,0,1,0,0,0,0,0,5.270974725135602e-06,2.882148874050472e-05,0.00010303471935912967,0.9998629093170166,5.999544143676758,go_fast,go_fast,False,0.0,0.0,0.1770000010728836,38.11521530151367,10.399496078491211,LANEFOLLOW,none,none,True,go,False,,False,3.236319979581645
Object in Road,Pedestrian,run_2,60,180803,3.0,6.526056371233195,2.927842341601764,pedestrian,18.231888219714165,249,67,0,6,0,0,0,0,0,2.3651146818792768e-07,3.451174961810466e-06,6.059618044673698e-06,0.9999902248382568,5.999966621398926,go_fast,go_fast,False,0.05624999850988388,0.0,0.1379999965429306,37.347530364990234,6.366201400756836,LANEFOLLOW,none,none,True,go,False,,False,2.881804304145626
Object in Road,Pedestrian,run_2,65,180808,3.25,6.0270972667140725,2.954902514557325,pedestrian,16.69862787425518,129,125,0,0,0,0,0,0,0,4.521608332197502e-07,1.683045229583513e-05,0.00016935890016611665,0.9998133778572083,5.999422073364258,go_fast,go_fast,False,0.05624999850988388,0.0,0.06599999964237213,36.178619384765625,3.2399635314941406,LANEFOLLOW,walker,none,False,stop,False,,False,2.8333421358455535
Object in Road,Pedestrian,run_2,70,180813,3.5,5.4781104335315955,2.3121130478796874,pedestrian,15.287849828600883,11,87,0,50,0,0,0,0,0,4.4793193865189096e-07,1.3138492249709088e-05,0.0003265910199843347,0.9996597766876221,5.998964786529541,go_fast,go_fast,False,0.75,0.0,-0.0430000014603138,34.847930908203125,1.6946148872375488,LANEFOLLOW,walker,none,False,stop,False,,False,2.856557054617311
Object in Road,Pedestrian,run_2,75,180818,3.75,5.314945818990894,1.4063246832361893,pedestrian,13.99502794444561,125,43,0,37,0,0,0,0,0,4.5733060005659354e-07,1.834645081544295e-05,0.0006036424892954528,0.9993775486946106,5.99811315536499,go_fast,go_fast,False,0.75,0.0,0.004999999888241291,33.506629943847656,2.009615659713745,LANEFOLLOW,walker,none,False,stop,False,,False,2.7413074436639384
Object in Road,Pedestrian,run_2,80,180823,4.0,6.110481195085035,3.948884684861919,pedestrian,12.616484090685844,38,230,0,27,0,0,0,0,0,3.423288319481799e-08,0.000154549052240327,5.9918143051618244e-06,0.9998394250869751,5.999363899230957,go_fast,go_fast,False,0.0,0.0,0.04800000041723251,32.082427978515625,2.0665206909179688,LANEFOLLOW,walker,none,False,stop,False,,False,2.152960812355382
Object in Road,Pedestrian,run_2,85,180828,4.25,6.353729290967423,1.4192395454367424,pedestrian,11.072820112109184,0,350,0,35,0,0,0,0,0,1.7096867566124274e-07,0.04668540135025978,0.0005838564247824252,0.9527305960655212,5.8115057945251465,go_fast,go_fast,False,0.06875000149011612,0.0,-0.017000000923871994,30.529102325439453,1.3125661611557007,LANEFOLLOW,walker,none,False,stop,False,,False,1.8149311859000306
Object in Road,Pedestrian,run_2,90,180833,4.5,5.889888708126264,2.0736591867081295,pedestrian,9.604688093066216,0,640,0,41,0,0,0,0,0,2.0396875299866224e-07,0.07983625680208206,0.00013796078565064818,0.9200255274772644,5.680239677429199,go_fast,go_fast,False,0.06875000149011612,0.0,-0.1289999932050705,28.9946231842041,1.389242172241211,LANEFOLLOW,walker,none,False,stop,False,,False,1.7335779153878699
Object in Road,Pedestrian,run_2,95,180838,4.75,5.339344081654109,2.549494443762028,pedestrian,8.312473699450493,22,651,0,1,0,0,0,0,0,7.083586410772114e-07,0.06942235678434372,1.1675747373374179e-05,0.9305652379989624,5.722270965576172,go_fast,go_fast,False,0.75,0.0,0.23100000619888306,27.491674423217773,2.837496757507324,LANEFOLLOW,walker,none,False,stop,False,,False,1.766571175621657
Object in Road,Pedestrian,run_2,100,180843,5.0,5.097806553676336,3.071744251426937,pedestrian,7.138185426592827,431,248,0,0,0,0,0,0,0,1.9779854483203962e-06,0.7541709542274475,7.975646440172568e-06,0.245819091796875,2.9832804203033447,go,go_fast,True,0.0,1.0,0.023000000044703484,26.322072982788086,1.500111699104309,LANEFOLLOW,walker,none,False,stop,False,,False,1.4948337076531186
Object in Road,Pedestrian,run_2,105,180848,5.25,2.6674139097972187,21.571105972997,pedestrian,6.102761670947075,870,0,0,0,0,0,0,0,0,1.556985625938978e-05,0.01588463969528675,2.5824959948295145e-08,0.9840997457504272,5.936367511749268,go_fast,go,True,0.75,0.0,0.39399999380111694,25.21225929260254,1.0302884578704834,LANEFOLLOW,walker,none,False,stop,False,,False,2.5846620681453096
Object in Road,Pedestrian,run_2,110,180853,5.5,1.4349816711497252,6.433526847915594,pedestrian,5.8319267481565475,972,0,0,0,0,0,0,0,0,0.00010623977141221985,0.4231014847755432,7.613608232759361e-08,0.5767921805381775,4.3069562911987305,go,go_fast,True,0.75,0.0,0.3190000057220459,24.933490753173828,0.6513600945472717,LANEFOLLOW,walker,none,False,stop,False,,False,4.253490935089404
Object in Road,Pedestrian,run_2,115,180858,5.75,2.7089876081265416,5.0577017444082735,pedestrian,5.336921617388725,587,0,0,0,0,0,0,0,0,7.923119483166374e-06,0.0007278377888724208,1.7978775801452684e-08,0.9992641806602478,5.997040748596191,go_fast,go,True,0.75,0.0,0.32600000500679016,24.407608032226562,-0.9252947568893433,LANEFOLLOW,walker,none,False,stop,False,,False,2.0700800722753416
Object in Road,Pedestrian,run_2,120,180863,6.0,3.9618292872067653,5.100869045257888,pedestrian,4.541617795825005,1920,0,0,0,0,0,0,0,0,6.12796502537094e-05,0.00013419034075923264,9.060435957053414e-08,0.9998044371604919,5.9990949630737305,go_fast,go_fast,False,0.75,0.0,0.29100000858306885,23.37458038330078,-3.3484947681427,LANEFOLLOW,walker,none,False,stop,False,,False,1.1918766728400234
Object in Road,Pedestrian,run_2,125,180868,6.25,5.099538980010266,4.935547456759995,pedestrian,3.462775632739067,789,0,0,0,0,0,0,0,0,1.887804137368221e-05,2.908407395807444e-06,2.8165536036794947e-07,0.9999779462814331,5.999874114990234,go_fast,go_fast,False,0.75,0.0,0.16899999976158142,21.69211769104004,-6.1309895515441895,LANEFOLLOW,walker,none,False,stop,False,,False,0.7010608327068375
Object in Road,Pedestrian,run_2,130,180873,6.5,5.607999347893135,1.9514934747979522,pedestrian,2.4482647627592087,3715,0,0,0,0,0,0,0,0,2.4789587769191712e-06,2.9966470265208045e-06,3.03929908795908e-07,0.9999942779541016,5.999972343444824,go_fast,go_fast,False,0.75,0.0,0.007000000216066837,19.74030113220215,-7.989718914031982,LANEFOLLOW,walker,none,False,stop,False,,True,3.8077299244601543
Object in Road,Pedestrian,run_2,135,180878,6.75,6.521983468205621,3.045905030875832,pedestrian,2.189347192645073,5376,0,0,0,0,0,0,0,0,6.079199010855518e-05,1.8808868844644167e-06,1.4108223922448815e-07,0.9999371767044067,5.999627590179443,go_fast,go_fast,False,0.0,0.0,-0.15800000727176666,18.053569793701172,-8.405562400817871,LANEFOLLOW,walker,none,False,stop,False,,True,2.400967017092688
Object in Road,Pedestrian,run_2,140,180883,7.0,6.682109581994629,3.1046901633140935,pedestrian,1.9217657297849655,1848,0,0,0,0,0,0,0,0,5.574026545218658e-06,1.4946479041100247e-06,4.282254337795166e-07,0.9999924898147583,5.999959468841553,go_fast,go_fast,False,0.0,1.0,-0.20499999821186066,16.916532516479492,-7.126723766326904,LANEFOLLOW,walker,none,False,stop,False,,False,1.9460333526192162
Object in Road,Pedestrian,run_2,145,180888,7.25,3.7334173912116593,26.634244874408132,pedestrian,1.8834878653287888,0,0,0,0,0,0,0,0,0,1.773983058228623e-07,8.724687177164014e-06,2.376904376433231e-06,0.9999886751174927,5.999957084655762,go_fast,go_fast,False,0.75,0.0,-0.1889999955892563,16.103240966796875,-5.3488030433654785,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_2,150,180893,7.5,1.9902464301535854,6.565160560440527,pedestrian,2.0174450129270554,0,0,0,0,0,0,0,0,0,3.1359056151814e-07,9.215612953994423e-05,8.54925247040228e-07,0.9999066591262817,5.999627113342285,go_fast,go_fast,False,0.75,0.0,-0.18400000035762787,15.809473037719727,-4.803738117218018,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_2,155,180898,7.75,3.3288758148536233,5.296247303189315,pedestrian,2.267615482211113,3,0,0,0,0,0,0,0,0,6.454343974837684e-07,1.3364130609261338e-05,8.739983741179458e-07,0.9999850988388062,5.999939918518066,go_fast,go_fast,False,0.75,0.0,-0.1860000044107437,15.338102340698242,-4.03875732421875,LANEFOLLOW,walker,none,False,stop,False,,False,
